gene,bootstrap_ratio
NPHS1,4.7011965087
TBC1D24,4.70111334918
TBX19,4.69829765477
C5orf49,4.69801065317
HIP1R,4.69795402056
CHRM4,4.69584407221
KCTD15,4.69340482479
CGAS,4.69235091289
ADIPOR2,4.68679477783
ZNF710-AS1,4.68551487958
MED24,4.68536920981
RFTN2,4.68505332719
CDH11,4.6811007632
EFHC2,4.68044256495
HSBP1,4.67974935587
KCTD5,4.67932942133
OGG1,4.67889768631
TSPAN12,4.67779655392
LFNG,4.67408282223
NUPR2,4.66756791485
P4HB,4.66569107443
DOCK7,4.6656557116
ARHGAP5,4.66561079193
RAD21,4.66545502435
ZHX2,4.66501594567
RWDD4,4.66201611053
LOC105274304,4.66164235369
ARMC10,4.66060477875
PIANP,4.66047043276
ARMCX2,4.65891726741
SIPA1,4.65890997037
IFT27,4.65829067651
PDE2A,4.65504599946
CCDC28A,4.65210452555
POLR3GL,4.65196684055
KIF26A,4.65059377133
C1orf194,4.64941620014
SFT2D1,4.64807314546
HHIPL1,4.6445274898
ENOX1,4.6429312223
CTXN1,4.64288580788
ACTR3B,4.64172270965
ADCY2,4.64160869449
TLCD2,4.63925940276
C1QTNF4,4.63892778598
SMIM4,4.63809851133
SMOC1,4.63668504376
LOC101928370,4.63512677594
HDLBP,4.63387054961
SNRPG,4.63367449878
SSR4P1,4.62965106662
LINC00484,4.62836154833
APMAP,4.62789113808
C6orf89,4.62673837244
GPRIN2,4.62572002985
CCT5,4.62488615217
MARCKSL1,4.62348161309
SIX3,4.62313455117
PID1,4.62178422038
NUDT10,4.62176267292
KPNA4,4.62077132663
SEC13,4.62062832068
RIN2,4.62002420027
SIGLEC11,4.61658682067
PPP1R13L,4.61613979328
MIR100HG,4.61493636773
GNG12,4.6122362656
LUZP2,4.61159916638
CPT1C,4.60987759882
ALDH1L1,4.60927696776
C16orf89,4.60927058115
C22orf23,4.60827013815
CHDH,4.60634692266
RNF139,4.60480791003
ITGAV,4.60379578776
BTBD9,4.60317053034
FDPS,4.60312612322
ETFDH,4.60267890905
NSMF,4.60239057263
DRAM1,4.59807648062
RER1,4.59545647939
BCRP2,4.59220243192
NCAN,4.59193258963
TPP1,4.5918645339
GRB10,4.59144779265
PKIA,4.59075177482
NDP,4.58544763415
B4GALT4,4.58370499068
KIAA0368,4.58303397707
TNRC18,4.5791246352
GLRA2,4.57602207666
SYNGR3,4.57188343186
C19orf12,4.57167716629
CA8,4.57057463274
UFC1,4.56836032346
SRP9,4.56491656862
FPGS,4.56469534273
PLCH1,4.56431738996
FBLN2,4.5599085197
PLPPR3,4.55962717382
LARP1,4.55923756099
AAED1,4.55586669611
RBFA,4.55361771034
FGD4,4.55211473789
DPYSL5,4.55025591545
LINC02217,4.54979633758
RESP18,4.5487344309
CCDC3,4.5457936241
SQLE,4.54552246613
NUDT7,4.5446665742
NELFE,4.53986542417
PLPBP,4.53954943529
GPR26,4.53903531849
USP14,4.53777426285
FZD2,4.537723871
CXADR,4.53758952337
TUBB6,4.53480913549
BRWD1,4.53424247375
SRR,4.53313817275
FLNA,4.53184071396
ZNF516,4.53130397522
THAP8,4.52927589212
DDA1,4.52805351541
ZCCHC17,4.52660385216
PELI1,4.52648624623
GREM2,4.52443305971
ARSA,4.52190957634
UBTD2,4.52174176131
KIAA1024,4.52050349107
NES,4.51906732063
MEGF11,4.51868638133
EPOP,4.51854239017
CHP1,4.51774256557
DOCK1,4.51514968831
GDA,4.51347147262
TK2,4.51055430835
NRL,4.50659263768
CES1,4.50525298846
OGFOD3,4.50341683147
EMC3,4.50199042726
S100A2,4.50084806864
ISCA2,4.50054197281
WASF3,4.49780583292
FNBP1L,4.49744322193
C1QTNF12,4.4964840141
HHLA3,4.4947006355
LYPD8,4.49437025763
PREX2,4.49069911354
POLE4,4.49031597941
MAF,4.48738635089
SLC7A10,4.4833377861
HSPB3,4.48172951418
TMPRSS5,4.48016321064
VTI1B,4.47955277632
SPTLC1,4.47887842527
ARHGAP36,4.47774228076
C15orf40,4.47653012437
JUN,4.47618619152
GTDC1,4.47457777581
ENGASE,4.47445415289
C1orf50,4.47378972468
CD99,4.47334099527
DPYSL2,4.47285186112
SLC22A3,4.47259346005
CD38,4.47240786465
GMFB,4.47201753909
VAMP2,4.4686646294
NUDT11,4.46784875853
TSPAN18,4.46610341635
TCTA,4.46553046945
STX2,4.46530622603
LRRN2,4.46509053364
MYL3,4.4634757383
ARHGAP28,4.46337887986
KMT5A,4.46280162526
C19orf73,4.46219507651
EFNA2,4.46126605618
CPQ,4.46096325455
SLC1A3,4.46093435727
ALG8,4.45764707596
MAPK1,4.45682128618
RGMB,4.45435258412
HLA-H,4.44843224813
CHRNA3,4.44570141508
LLPH,4.44565431213
CISD3,4.44380938943
CRIM1,4.44378852476
ZNF577,4.44204569364
SPATA20,4.44065415325
ANO10,4.44053742015
ANKRD6,4.43919352994
CYTH4,4.43416642303
IDNK,4.43265660767
TAC1,4.432532684
CPSF4,4.43194373964
NME4,4.43121193304
SNRPC,4.4306018217
GRIN2C,4.4305013176
GMFG,4.42973554781
FGF14-AS2,4.42750117871
MAFK,4.42513692519
ATP6V0E1,4.42167899592
POMP,4.42160748407
SIGIRR,4.42129479878
ANKLE2,4.41973251476
IDH2,4.41892135751
PPM1B,4.41506644501
NCAPG2,4.41437000397
EMC8,4.41272953643
ECHS1,4.41140268093
AKR1C3,4.4104928433
PACS1,4.40917440347
VANGL2,4.40711740266
GPAM,4.40629512521
PHYHD1,4.40251462021
LINC00937,4.40107319591
TTC3,4.40081510442
TSPAN2,4.39866290608
TMEM263,4.39815354616
FKBP14,4.39653700662
PGGHG,4.39333019482
VPS29,4.39178473199
HELZ2,4.38938196471
YPEL1,4.38644737643
MAFF,4.38320729165
STAU1,4.38312952202
C22orf39,4.38238355902
MEGF10,4.38058701278
MYADM,4.38055666309
TINCR,4.38021385434
LINC01197,4.37861040301
KANSL1-AS1,4.37788418435
TMEM158,4.37411989726
POLR2G,4.37297145048
DAB1,4.37158036505
SLC15A2,4.36985004238
CARMIL3,4.36954976138
C3orf70,4.36899700638
NUPR1,4.36870642773
WASHC5,4.36586450512
MEIS3,4.36577533099
GAREM2,4.3624294504
DNAJB5,4.36169383685
DRAP1,4.35970191074
EPHA8,4.35517725092
ZNF667-AS1,4.35333002768
IQCA1,4.35308209013
ATF5,4.35150396107
RAB30-AS1,4.35120252936
CRB2,4.34809962646
MCUB,4.34648030571
ARSF,4.34599386044
SLC27A2,4.34585033623
COLEC12,4.34409787511
PNO1,4.34352760453
WDR6,4.34121167707
GLRA3,4.33999696109
MAPK8IP1,4.33999592656
KANK1,4.33818910058
CFL1P1,4.33758044114
ORMDL2,4.33251695876
RIIAD1,4.33236009297
TRMT112,4.33208870038
TUBA4A,4.33202729146
TMEM88B,4.33174932039
GGTA1P,4.33050941495
NT5E,4.32893260164
LOC645166,4.32721355518
COPZ2,4.32534956632
NECTIN2,4.32417966412
ARHGAP4,4.32164156607
PYDC1,4.3207019929
RAB10,4.32019434203
GNPTAB,4.31840454783
RAB3GAP1,4.3162323916
SNX7,4.31538374939
VIT,4.31529211213
ARL15,4.31448435762
C1S,4.31258072764
EXOSC7,4.31174396625
TRUB1,4.3116875619
NPTXR,4.31034978629
EMX2OS,4.30907406483
CYB5D2,4.30722081093
PYGL,4.30573407398
ATP6V0E2,4.30571991172
RIDA,4.30377413722
HEPN1,4.30356587682
DOC2B,4.30217476298
OTX1,4.30172514636
C1orf122,4.30058840196
CNOT4,4.29979426252
TOR1AIP2,4.29906772112
PRDX1,4.29840091315
MAPRE2,4.29702314387
TNFAIP2,4.29678735231
PSME1,4.29509221239
NSG2,4.29370146815
FAM136A,4.29241702801
CLEC18B,4.29224737522
CEP170B,4.29085102498
ADCY5,4.28977689809
ACSM5,4.28902258502
MYO10,4.28621035327
ACTA1,4.28336465008
GIMAP2,4.28121285567
UFM1,4.28112152272
FADS1,4.27974995903
AGFG2,4.27862570219
TMEM184B,4.27671584755
SLC16A5,4.27562757055
CREB3,4.27468665801
ZNF559,4.27384921241
LOC103344931,4.27321794526
HIF3A,4.2716662788
LOC257396,4.26982340924
PFKFB3,4.26807004396
RPL17,4.26790103804
SLC5A12,4.26400014953
TMED1,4.26274979814
TMEM47,4.26075051526
LZTR1,4.25839744211
APOPT1,4.25734350429
ZMYND15,4.25670730874
ZFP64,4.25642829224
DPYSL3,4.25576767529
RUBCN,4.25560885736
C1QL3,4.25388764997
C8orf46,4.25236051352
DDR1,4.25234763109
TEAD1,4.2505682014
CHRNA4,4.25025637039
FDPSP2,4.24822671957
FBXO2,4.24727489731
CDKN1A,4.24686433399
B4GALT1,4.24555671199
ASB1,4.2429771734
MMP28,4.23909465873
OSTCP1,4.23825869182
CLCN6,4.2377137506
TMEM170A,4.23612306047
CD7,4.23341834258
AKAP14,4.23007914872
HSP90AB1,4.22768540454
TMEM9B,4.22765154928
TIPARP,4.22562167418
ICAM3,4.22380526859
HSPE1,4.22031908471
SLC27A5,4.21757744657
NR1H3,4.21685991135
DPH5,4.21662240678
MAPK8IP2,4.21502522359
ARTN,4.21489910365
C5orf15,4.21459591342
USF3,4.21406646367
OPHN1,4.21292568717
CALML3,4.20983598399
PLB1,4.20663528992
TNFRSF14,4.20648087327
IL3RA,4.20640065332
CCDC9,4.20577660404
ATP5ME,4.20151574244
PSME2,4.20065595322
CALU,4.20032785935
SEC61A2,4.19923787569
LINC00174,4.19814939208
FBXL17,4.19737221319
WNT10A,4.19687403624
TRIM62,4.19677876434
FARP1,4.19625130992
SLC4A4,4.19593992068
PRODH,4.19513887897
NUDT16L1,4.19192973333
AHRR,4.18889437571
MZT2A,4.1878215774
GRIK4,4.18714459022
TAGLN2,4.18511527515
FAM102B,4.18257443174
HRH3,4.18169197067
MAPRE1,4.17997916158
DOCK9,4.17920385569
UNC93B1,4.17882579343
PLXNB1,4.17768625428
CCDC173,4.17707057899
HNRNPD,4.17617774978
TLK1,4.17598727167
ABI1,4.17394360813
XKR4,4.17391809357
DYRK2,4.17375834468
AP5S1,4.1726399121
HEY2,4.17216901134
CSTB,4.17195708452
TBCB,4.16938907544
SLC19A1,4.16667577145
BEX3,4.16608479255
DIS3L,4.1659872357
KIAA1211,4.16573077348
CCNY,4.16475511243
TGOLN2,4.16376318311
TMEM106C,4.1635985786
ACADVL,4.15729960577
CENPM,4.15663497688
C1orf52,4.15534922024
SOX9,4.15481274781
KCNN3,4.1547968168
FOLR2,4.15278037161
DIRC2,4.15055042333
GRM3,4.14977046891
MFSD14A,4.14928864923
OXTR,4.14840908076
PPP1R3G,4.14377214556
ARFGEF3,4.14309310288
AKR1C1,4.14193686838
STUM,4.14144952795
STRADB,4.14067719909
TMEM87B,4.13745057795
SLN,4.13660948002
LOC100049716,4.1354791296
PCDHB4,4.13514243449
SLC7A4,4.13357371946
KLK7,4.13241132209
PAPLN,4.12783106386
GLI1,4.12448914179
CLDND2,4.12439250238
OST4,4.12199335975
SNAP25-AS1,4.12183280724
TCF7L1,4.12035742126
HAPLN1,4.1201067657
KLF3,4.1199178094
RAP1B,4.11673538445
SELENOS,4.11619576348
PRPS1L1,4.11431562216
ARF1,4.11333068348
PEA15,4.11244466902
CCIN,4.11099098471
EEA1,4.10955329377
STOX1,4.10894645269
UQCC2,4.10803384552
COG5,4.10735660288
TRIM10,4.10598424766
SNX29,4.10543703794
RRAGC,4.10538436756
DDN,4.10516799167
ADAM8,4.10362329627
LHX2,4.10198192485
CNRIP1,4.10171126111
TRAPPC4,4.10043906125
AGPAT5,4.09819645337
HSD17B8,4.09395306319
NXPH1,4.09208944028
TMEM54,4.09051832179
LINC01551,4.09024949922
MDGA1,4.08953507534
CHST8,4.08807696985
NUDT17,4.08755523933
C2orf69,4.0825953261
SH3BGRL3,4.08215377124
TSTD3,4.08207794646
PLEKHO2,4.07996549176
PLPPR4,4.07967761163
LGI4,4.07961589289
MAP2,4.07852411906
DDB1,4.07778543817
DCTN3,4.07694315722
TMEM8A,4.07677778636
TATDN1,4.07568813561
BLCAP,4.07513692388
SYT10,4.07393131336
DLEU1,4.07322800506
ARL16,4.07313520579
MCM6,4.07297555823
CHCHD2,4.07208980797
CXXC4,4.07084507812
MUC4,4.0708236736
GJB6,4.07080612208
NTSR1,4.06794950183
MNDA,4.06745895859
ASCC1,4.06519076216
GOLIM4,4.06417785769
ERICH1,4.06294044119
RND3,4.06119202252
CMTM3,4.06034570282
TUBB3,4.05967054104
LAMB2,4.05809562794
VWCE,4.05783224836
PEMT,4.05720144766
PPP5D1,4.05510299441
TCTE1,4.054299428
EMX2,4.05235512421
SH3BGR,4.05166162833
CXorf57,4.05093778219
EXOC7,4.04875539804
MGAT4B,4.04824619623
SYN1,4.04768007427
NRAS,4.04547362877
SUPT4H1,4.04498255936
CBR1,4.04346431445
CDC42,4.0429399294
CRMP1,4.04292612271
TRAF4,4.04249203809
TUBA1B,4.03383669231
GDF11,4.03113311846
PGM1,4.02885154786
CTH,4.02777068044
ACP1,4.02751138552
PFDN2,4.02702108013
NPM1,4.02678203883
AKR7L,4.02320829002
ASIC2,4.01837795602
UBE2L5,4.01720334094
BLID,4.01673518693
ZNF575,4.01636648638
COMP,4.01613131435
DNAJA1,4.01609102125
TIMM8B,4.01503251227
APOE,4.01257137218
LIPA,4.01011775825
CD59,4.00725902887
YWHAB,4.0059637167
ARL1,4.00546216132
SLC8B1,4.00503352217
HKDC1,4.00393498459
NECAB2,4.0024082074
PCSK5,4.00183895711
CREM,3.99762284185
HSP90B1,3.99681729413
FERMT2,3.99296831404
PNCK,3.99099711191
MYBL1,3.99002417226
PYCR2,3.98892362287
ACKR3,3.98840703959
FAR2P2,3.98805479299
CACUL1,3.98762533954
MTA3,3.98659701768
UBR1,3.98585602488
PNOC,3.98248013006
SH3RF1,3.98238117044
ZNRF2,3.98102928281
PYROXD2,3.97958355837
INO80C,3.97956016699
WNT4,3.97857858348
ACTG1P4,3.9757135159
WDFY4,3.9754924263
TMEM53,3.97039826523
CCDC102B,3.96978516208
NEUROD2,3.96931777578
FAM174A,3.96850530827
KLHL13,3.96821899738
MVD,3.96747609156
RYR1,3.96666475722
SLC1A2,3.96589075637
ITGB2,3.9646454315
SLC25A18,3.96425783031
BTBD2,3.96399948165
TUBB4B,3.96220835299
GINS3,3.95921631398
NR0B1,3.95422807269
CCDC8,3.95350541982
WDR49,3.95156243219
SYK,3.95128134382
LINC02361,3.95123697222
ARHGAP25,3.94810560677
RSPH14,3.94450591736
CRYM,3.9424227092
CIRBP,3.94102244491
FAM96A,3.94019494295
RTL4,3.94002298767
SYTL5,3.93982778948
LINC00260,3.93911720032
SOX11,3.93514536826
UBIAD1,3.93445429225
OPLAH,3.93399928626
HES4,3.93339429922
PPP1R12B,3.93141800868
PTGER4P2-CDK2AP2P2,3.92909041329
GRB14,3.92811982879
TOX3,3.92767731256
CDC42EP5,3.92590314
IDH1,3.92128505298
HLA-A,3.92036187721
NCAM1,3.91868017655
CEP70,3.91812237983
SPPL2B,3.91672751911
PRDM12,3.91580855409
ATP1A2,3.91425971533
TEX26,3.91424827702
ARL6IP1,3.9139281489
TOP1MT,3.90940415481
HSP90AA1,3.90887561302
C3orf14,3.90792185526
ANKDD1A,3.90647103566
SLC26A4,3.90599676551
FGFBP3,3.90551592379
ARVCF,3.89949153627
FJX1,3.89756833807
DHRS3,3.89638683995
GLIPR1L2,3.89485042412
LRPAP1,3.89441034727
DOLPP1,3.89391889648
FAM32A,3.89150135772
GAL3ST1,3.89108298676
METRN,3.88976067689
ZFHX4-AS1,3.88865135697
MRFAP1,3.88568405772
CPNE7,3.88092675192
HMBOX1,3.88023847127
CNIH3,3.87847700841
LYRM1,3.87838057758
TTC7B,3.87810456606
RSPH9,3.87718126886
ANAPC10,3.87641344302
ITGB5,3.87470033004
FAM162A,3.87318975297
DSEL,3.87278371348
ARHGAP42,3.87254820046
PIEZO1,3.8721223061
COA4,3.87157382473
TSACC,3.87132295726
SVOP,3.87091486413
NBDY,3.86943295318
NEO1,3.86703093071
TSPAN31,3.86614267696
NCKAP1,3.86484330455
SPATC1L,3.86478815853
TMEM108,3.86329733035
PSMD1,3.85980993573
NHSL1,3.85776495301
ATP2B4,3.85749929712
COL4A2,3.85633770236
C9orf106,3.85613559786
TRIM68,3.85596222692
PITHD1,3.8550051375
YWHAE,3.85443479682
ADI1,3.85243189912
COL4A1,3.85076100762
RDH11,3.8507332928
ANTXR1,3.84927257997
NDFIP1,3.84765026362
FHOD1,3.84697005241
EIF3D,3.84528788828
C8orf34,3.84451463822
LAMP1,3.84298916959
SPIN4,3.8425687009
HSPA1A,3.84126917433
ADRB2,3.84125687517
CAMSAP1,3.84061269174
CCDC148,3.84029315183
C6orf118,3.83999883444
NDUFAF3,3.83737172135
ABCC9,3.83627604049
B4GALT3,3.8355904866
SYT17,3.83551714727
IRF2BPL,3.8348769472
SPRY4,3.83473523811
SCAPER,3.83070532901
NEK6,3.83068938919
SCO1,3.83062433343
ZNF208,3.8301647267
SAMD8,3.82901415043
LOC100130331,3.82872384347
PYGO1,3.82855985642
PBLD,3.82623074847
UBXN6,3.82588743455
TUBA1A,3.82439167104
SGSH,3.82306142693
RCC1L,3.82036598189
SLC6A19,3.81938777984
CH17-340M24.3,3.81794570206
NTN1,3.8178820927
PARD3,3.81750227137
SLC20A2,3.81710220475
ZNRF4,3.81591622831
VEZT,3.8137406335
LYRM9,3.81237173433
TRAF3IP3,3.81170181437
RHPN2,3.8100720032
RHCE,3.80932940948
HSD17B14,3.80900049842
ME3,3.80556012692
SWI5,3.80451290054
WNT6,3.80304218002
TCEA3,3.8027875208
WNT7B,3.80210960381
KLHDC10,3.80044755978
PGM3,3.80024061546
ZC3H15,3.79823641625
HIGD1A,3.79797753607
CHCHD6,3.79753743695
NDUFA6-AS1,3.79588368743
PRR7,3.79548618432
MYBPH,3.79417223602
ZNF277,3.79377347853
NAA30,3.79023991873
LINC02470,3.78915252582
SGPP2,3.78785545338
SLC8A3,3.78772280163
SCRN3,3.78747973596
HLA-L,3.7871857738
DHX58,3.78640837191
MAPKAPK2,3.78640614295
CAMLG,3.78613042016
MORN4,3.78598323711
CHST11,3.78586614417
TMEM68,3.78576012257
PIM2,3.78559449241
GPSM1,3.78550490197
CHST1,3.78446276479
ACTR10,3.78406108047
DTNA,3.78394558058
CABP2,3.78359997224
PLEKHB2,3.78319579061
HLCS,3.77989087223
LCAT,3.77794556537
PCK2,3.77792123781
TRAM1L1,3.77652081202
FAM120C,3.77534635181
BTNL9,3.77098578153
PLD6,3.76925142601
RHBDF2,3.76905297185
CARD17,3.76881262216
ATP1B2,3.76802268522
RRAS2,3.76560408157
MYH15,3.76500315025
NIT2,3.76470147496
LIMA1,3.76470088667
KIAA1191,3.76440502648
C5,3.76236513907
LMAN2L,3.76123519859
PHACTR3,3.76112341899
MED16,3.76038848963
NSMCE3,3.75386578493
HEMK1,3.75367731826
TALDO1,3.75337097971
TROVE2,3.75237790903
PUSL1,3.75221136746
NFATC4,3.7441848024
PDK2,3.74353569986
TBX2,3.74303095134
LRRC56,3.74202640107
TMEM134,3.74186282276
DDR2,3.73971996918
TFRC,3.73884510516
IZUMO4,3.7386375663
AHCYL2,3.73793648915
HRH1,3.73526125082
LRP8,3.73466516443
TIMP1,3.73447917147
BAG2,3.73387990644
MPZL1,3.73351189416
SLC2A14,3.73279963477
MED14OS,3.7321855848
CLEC4A,3.73054039275
LEPROT,3.7298522455
DIRAS3,3.72834103637
SDC3,3.72815057134
CXADRP3,3.72787952405
VWA5A,3.72700174441
GSPT2,3.72685680422
RAB5A,3.72657236081
ZNF93,3.72548700605
G0S2,3.7249891624
NXT2,3.72467128854
SMARCD3,3.72340070351
CNDP2,3.72254606151
C17orf58,3.72168807711
ARHGAP33,3.72072711347
TMEM187,3.71972022972
DLEC1,3.717917016
SNTB1,3.7110220882
RGS22,3.7087677729
IGFN1,3.70762015314
SIN3B,3.70716420064
ATP6AP1,3.70648916895
NFATC1,3.7063266632
SFXN5,3.70534805184
ZNF439,3.70419519604
MINOS1,3.70318870896
SDS,3.70186059035
ELOVL5,3.70003840554
DGKG,3.69695220808
DNAJC9-AS1,3.69686673499
ITGA1,3.69610208919
POLR2A,3.69502896458
GRK6,3.69473796036
TPST1,3.69447675155
DNPEP,3.69428110269
TMEM179B,3.68906438033
KIF1B,3.68906406507
ZDHHC4,3.6883496881
CHODL,3.68745873959
PRDM16,3.68691474362
NAGLU,3.68503120274
CASP1,3.68474376373
GCNT1,3.68437008644
ACOT13,3.68351184516
TTR,3.68314444731
VSIR,3.68095397897
ANKRD50,3.68060132051
RPS2P32,3.68017624579
RTTN,3.67970103369
CUTC,3.67856624671
CCNYL1,3.6762653337
LARS2,3.67597044369
SUFU,3.67498796364
LYRM2,3.67487679923
PCDH15,3.67341878583
DHCR24,3.6726879916
SDCBP,3.67160426631
ITGAM,3.66990963022
AGAP3,3.6698595129
CRACR2B,3.66962212405
DCLK2,3.66958497741
SSC4D,3.66848858894
SPAST,3.66600322771
CD58,3.66591558316
CASD1,3.66563886929
FOXF2,3.66512579927
WDR17,3.66457774711
PSMC3,3.66258619597
EFL1,3.66135010421
HSD17B10,3.66087871787
RPL7,3.66012281503
SYCE3,3.65951424056
PKN2,3.65763480995
AP1S1,3.65630157337
PSMF1,3.65531249637
NCBP2,3.65310842916
E2F5,3.65138122181
LIMS1,3.65034404137
VSIG4,3.64962813572
RAN,3.64903527045
PIGO,3.64790939474
MAN1B1-AS1,3.64581757291
LINC00595,3.6456882812
DCTN5,3.64356436571
NRBP2,3.64229767095
SLC2A4RG,3.64229696402
TTLL1,3.64228697833
NUDT14,3.64221331522
HS3ST3A1,3.64052806371
KLF6,3.64051281287
RENBP,3.64012979773
SFTA1P,3.63999321431
PSKH1,3.63943780531
HPR,3.63924994094
CHPF2,3.63924720468
MYO6,3.638587541
YBX2,3.6376010843
RUNDC3A,3.63753191982
LBH,3.63748370664
C7orf61,3.63639195024
MRO,3.63475599341
GAB2,3.63389278272
OVOL2,3.63344531483
RGMA,3.63123644372
LINC02381,3.6306565727
NIPSNAP2,3.62969969936
LCE5A,3.62884619571
ADAMTS2,3.62252751305
PRMT2,3.62175252663
ZFYVE21,3.62026460314
EMC7,3.61982542363
CLCN5,3.61848880679
USP12,3.61752743694
TTPA,3.61671040447
LRRC57,3.61600536331
SOX5,3.61513925231
BRK1,3.61469252272
IGDCC4,3.61428261029
CDC42EP4,3.61378929843
SEMA4F,3.61372555636
COLGALT2,3.61348925755
LYPLAL1,3.61140187814
PLCD1,3.60940743258
TSR1,3.60906324759
CXorf38,3.60766400988
RPL15,3.60737750508
SYNGAP1,3.60688613964
FAM86C1,3.605571938
LOC101928111,3.6040175515
CYBRD1,3.60339004529
ANKRD2,3.60154608832
GLUL,3.59961598748
F12,3.59864973509
KLF7,3.59856767433
SLC2A5,3.59835267273
DBI,3.59830304971
GINS2,3.5981971826
GBAP1,3.59770307622
B3GALT6,3.59765122898
PDIA3,3.59741349947
PTP4A3,3.59663194356
CD83,3.59489701548
GIT1,3.59477745741
IRF5,3.59418606491
POLR2L,3.59387876938
BORCS7,3.59228644382
MBNL3,3.59227851594
DUSP28,3.59148914148
LTBP1,3.59082810823
KIAA0319,3.58900791952
FIP1L1,3.58864956462
SUMF1,3.58828858014
KLF15,3.58635117283
COMMD6,3.58579939108
REXO2,3.58495993855
PIGG,3.58324291206
WBP1L,3.58291918334
ZNRF3,3.58256147141
ENTPD1,3.58029018704
TAB2,3.5797596029
RASAL1,3.57736895193
LOC286359,3.57641423912
MLLT1,3.5719128575
PYCR1,3.57188996042
PMP2,3.57117735723
HPCAL1,3.5685943371
SOX13,3.56856941806
UQCRFS1,3.56685958609
TECTA,3.5640155696
ZNF844,3.56323664741
HACD3,3.56266704373
LINC02223,3.5620928741
MOV10,3.56197165183
CENPE,3.56031443327
BBC3,3.55989510485
ZMAT2,3.55953427044
C16orf95,3.5591237925
UBA7,3.55890699631
RHOA,3.55819466848
ORC3,3.55549182378
CACNG1,3.554286901
IGFBP7,3.55237833963
SCN3A,3.55144690642
GRIN3A,3.55129409852
NT5C,3.55071894521
TIPIN,3.55030359232
FAM138E,3.54971871394
CXCL3,3.54899776209
DMD,3.54733592796
ARHGEF4,3.54664334647
IER3,3.54656793238
CNTNAP3B,3.54648908215
EIF3K,3.54646028879
PPP1R14B,3.54528794221
PLAC4,3.54522753996
PLA2G12B,3.54430403042
GSKIP,3.54402956645
CLINT1,3.54321003511
C2orf80,3.54119798267
ZDHHC12,3.54106329249
CHMP6,3.54068217717
ZSCAN5A,3.5401324158
TMEM220,3.53927424323
MTM1,3.53769556213
FOPNL,3.53560889504
CPT1A,3.53419309012
LSM14B,3.53354432905
CTDSP1,3.53254715129
SPTBN1,3.53243722333
SLIT3,3.5321115389
FANK1,3.52629769209
ALYREF,3.52615012892
PCYT2,3.52292448368
RS1,3.52265948543
NUP85,3.5226126652
SPHKAP,3.52204508175
XPO6,3.51821054309
PAXIP1-AS1,3.51755024251
RBM43,3.51740999647
CXorf67,3.51615507918
TMX1,3.51594513318
MXRA7,3.51566592556
ELOF1,3.51455009565
KRTAP5-AS1,3.51227461117
RPL34,3.51188302149
ADRA1A,3.51142493897
DZIP1,3.51124129328
RNF141,3.51083374742
SURF1,3.51057630448
UNC5B,3.50884016259
LINC00302,3.50827036588
COX6A2,3.50821792448
CECR2,3.50756887455
LRIG1,3.50695323384
PMM1,3.50632653426
LRTOMT,3.50486503137
PHGDH,3.50414660753
COL16A1,3.50357354997
AEBP1,3.50313035123
GSTO2,3.50229255588
BRMS1L,3.50041118934
TXN2,3.49953412012
GPR137B,3.49918706282
TMEFF2,3.49725016888
MIEF1,3.49644194442
CMSS1,3.49478972442
COL11A1,3.49403424806
DMWD,3.49402456009
PLPPR1,3.49365392345
KRT78,3.49320631325
CALHM6,3.49169621705
ADCYAP1R1,3.48968692624
COPS4,3.48701636614
PTBP2,3.48698277552
LRRC42,3.48652312746
TUBA1C,3.48544369831
SCG2,3.48373538023
ZNF185,3.48323597609
RAB27B,3.48261376973
CYP4F11,3.48175123429
CYP46A1,3.4809206435
RHBDD1,3.48009551126
HINT3,3.47948284536
ZNF449,3.47922875407
SSR2,3.47823748584
EIF3J,3.4781515691
EML1,3.47803188273
SULF1,3.47735123235
CORT,3.47720828327
ACSL4,3.47613761142
UCHL3,3.47585341018
BRD7,3.47434250123
SLC29A4,3.4741850945
PRDX4,3.47383019523
ACSS1,3.47354626396
VTI1A,3.47349940692
MLEC,3.47248541213
POLI,3.47178359558
GPKOW,3.47097767317
YES1,3.47044622438
CHRNA6,3.46786261516
YWHAZ,3.46785612687
COG1,3.46778630963
CSPG5,3.46751545613
UFL1,3.46712822144
CDT1,3.46632285799
S100A10,3.46630410227
MAMLD1,3.4654090069
MAPK7,3.46517719711
SBDSP1,3.46193477807
UBXN4,3.46158986055
PFKL,3.46116829791
MTMR10,3.46005992885
LAMTOR4,3.45993665642
MRPL41,3.45737127988
NLGN3,3.45692020858
KCNQ1,3.45468798845
PLCB2,3.45252487969
LINC01547,3.45207578222
ARHGAP12,3.45103452031
MAML2,3.45078853133
GALNT11,3.45078155177
GLO1,3.44610148634
SYNE3,3.44242045201
AZIN1,3.44233854918
VIM,3.44086097704
EIF5B,3.44025207842
USP51,3.43742307639
PPM1M,3.43735740766
MYH7,3.43658602474
KCTD7,3.43641105775
SPRYD7,3.43636315263
WIZ,3.43536485071
LALBA,3.43478592294
SDC2,3.4336803936
CLNS1A,3.43188698923
NIP7,3.43166296364
NEK11,3.43153509478
PNMA8A,3.43123141855
SOGA1,3.4308872758
ARHGDIG,3.43022461687
AQP7P1,3.42983368698
ACTG2,3.428968102
EEF1A1,3.42685635876
SUB1,3.42574193013
